"ID","AIC","BIC","T0","Tm","a","b"
"11","-31.787568739","-31.469802572","-13.285473901"," 41.783463930","  0.026511748","  0.149909762"
"110","-4.176133e+01","-4.197769e+01","-1.154104e+01"," 4.939260e+01"," 2.590606e-01"," 1.067222e-02"
"110","-4.176133e+01","-4.197769e+01","-1.154105e+01"," 4.939259e+01"," 2.590596e-01"," 1.067227e-02"
"110","-4.176133e+01","-4.197769e+01","-1.154105e+01"," 4.939259e+01"," 2.590598e-01"," 1.067226e-02"
"110","-4.176133e+01","-4.197769e+01","-1.154105e+01"," 4.939260e+01"," 2.590600e-01"," 1.067225e-02"
"110","-4.176133e+01","-4.197769e+01","-1.154106e+01"," 4.939259e+01"," 2.590591e-01"," 1.067230e-02"
"110","-4.176133e+01","-4.197769e+01","-1.154106e+01"," 4.939259e+01"," 2.590590e-01"," 1.067230e-02"
"110","-4.176133e+01","-4.197769e+01","-1.154105e+01"," 4.939259e+01"," 2.590597e-01"," 1.067226e-02"
"110","-4.176133e+01","-4.197769e+01","-1.154105e+01"," 4.939259e+01"," 2.590594e-01"," 1.067228e-02"
"110","-4.176133e+01","-4.197769e+01","-1.154105e+01"," 4.939260e+01"," 2.590603e-01"," 1.067224e-02"
"110","-4.176133e+01","-4.197769e+01","-1.154105e+01"," 4.939259e+01"," 2.590597e-01"," 1.067227e-02"
"110","-4.176133e+01","-4.197769e+01","-1.154106e+01"," 4.939259e+01"," 2.590589e-01"," 1.067230e-02"
"110","-4.176133e+01","-4.197769e+01","-1.154105e+01"," 4.939259e+01"," 2.590595e-01"," 1.067228e-02"
"110","-4.176133e+01","-4.197769e+01","-1.154105e+01"," 4.939259e+01"," 2.590593e-01"," 1.067228e-02"
"110","-4.176133e+01","-4.197769e+01","-1.154105e+01"," 4.939260e+01"," 2.590599e-01"," 1.067225e-02"
"111","-2.199598e+01","-2.355823e+01","-1.777182e+01","-1.777726e+01","-7.962737e+01"," 1.036549e-05"
"112","-3.258753e+01","-3.226977e+01","-9.041289e+00"," 4.240259e+01"," 1.191693e-01"," 3.725344e-02"
"112","-3.258753e+01","-3.226977e+01","-9.041288e+00"," 4.240259e+01"," 1.191693e-01"," 3.725343e-02"
"112","-3.258753e+01","-3.226977e+01","-9.041292e+00"," 4.240258e+01"," 1.191692e-01"," 3.725346e-02"
"112","-3.258753e+01","-3.226977e+01","-9.041290e+00"," 4.240259e+01"," 1.191693e-01"," 3.725345e-02"
"112","-3.258753e+01","-3.226977e+01","-9.041291e+00"," 4.240258e+01"," 1.191693e-01"," 3.725346e-02"
"112","-3.258753e+01","-3.226977e+01","-9.041290e+00"," 4.240258e+01"," 1.191693e-01"," 3.725345e-02"
"112","-3.258753e+01","-3.226977e+01","-9.041291e+00"," 4.240258e+01"," 1.191693e-01"," 3.725345e-02"
"112","-3.258753e+01","-3.226977e+01","-9.041288e+00"," 4.240259e+01"," 1.191693e-01"," 3.725344e-02"
"114","-3.963610e+01","-3.985246e+01","-8.516792e+00"," 4.462755e+01"," 1.234568e-01"," 2.907619e-02"
"114","-3.963610e+01","-3.985246e+01","-8.516789e+00"," 4.462755e+01"," 1.234568e-01"," 2.907617e-02"
"114","-3.963610e+01","-3.985246e+01","-8.516790e+00"," 4.462755e+01"," 1.234568e-01"," 2.907618e-02"
"114","-3.963610e+01","-3.985246e+01","-8.516788e+00"," 4.462755e+01"," 1.234568e-01"," 2.907616e-02"
"114","-3.963610e+01","-3.985246e+01","-8.516790e+00"," 4.462755e+01"," 1.234568e-01"," 2.907617e-02"
"114","-3.963610e+01","-3.985246e+01","-8.516791e+00"," 4.462755e+01"," 1.234568e-01"," 2.907619e-02"
"114","-3.963610e+01","-3.985246e+01","-8.516791e+00"," 4.462755e+01"," 1.234568e-01"," 2.907618e-02"
"114","-3.963610e+01","-3.985246e+01","-8.516793e+00"," 4.462755e+01"," 1.234567e-01"," 2.907620e-02"
"116","-4.328925e+01","-4.134962e+01","-5.678542e+01"," 4.920662e+01"," 2.181504e-02"," 1.149410e-01"
"117","-5.053309e+01","-4.797686e+01","-3.663924e+01"," 5.542578e+01"," 3.303630e-02"," 8.545016e-02"
"117","-5.053309e+01","-4.797686e+01","-3.663915e+01"," 5.542578e+01"," 3.303637e-02"," 8.544997e-02"
"117","-5.053309e+01","-4.797686e+01","-3.663918e+01"," 5.542578e+01"," 3.303635e-02"," 8.545004e-02"
"117","-5.053309e+01","-4.797686e+01","-3.663922e+01"," 5.542578e+01"," 3.303631e-02"," 8.545013e-02"
"117","-5.053309e+01","-4.797686e+01","-3.663920e+01"," 5.542578e+01"," 3.303633e-02"," 8.545009e-02"
"117","-5.053308e+01","-4.797686e+01","-3.663913e+01"," 5.542579e+01"," 3.303638e-02"," 8.544993e-02"
"117","-5.053309e+01","-4.797686e+01","-3.663917e+01"," 5.542578e+01"," 3.303635e-02"," 8.545001e-02"
"117","-5.053309e+01","-4.797686e+01","-3.663919e+01"," 5.542578e+01"," 3.303634e-02"," 8.545007e-02"
"117","-5.053309e+01","-4.797686e+01","-3.663916e+01"," 5.542578e+01"," 3.303636e-02"," 8.545000e-02"
"117","-5.053309e+01","-4.797686e+01","-3.663925e+01"," 5.542578e+01"," 3.303630e-02"," 8.545018e-02"
"117","-5.053309e+01","-4.797686e+01","-3.663918e+01"," 5.542578e+01"," 3.303635e-02"," 8.545003e-02"
"117","-5.053309e+01","-4.797686e+01","-3.663926e+01"," 5.542578e+01"," 3.303629e-02"," 8.545020e-02"
"118","-5.279882e+01","-5.024259e+01","-3.002817e+01"," 6.063832e+01"," 4.008816e-02"," 7.327320e-02"
"118","-5.279882e+01","-5.024259e+01","-3.002818e+01"," 6.063832e+01"," 4.008815e-02"," 7.327324e-02"
"118","-5.279882e+01","-5.024259e+01","-3.002817e+01"," 6.063832e+01"," 4.008817e-02"," 7.327319e-02"
"119"," 3.87781945"," 2.31557110"," 2.04650197","61.91049503","-0.07237601","-0.03232477"
"12","-4.413819e+01","-4.382043e+01","-6.190037e+00"," 2.543216e+02"," 3.629837e+02"," 1.651842e-07"
"120","-5.516479e+00","-7.078727e+00","-1.240556e+00"," 6.529959e+01"," 6.420387e+03"," 5.609751e-07"
"121","-0.06748126","-1.62972961"," 4.96379480","66.64868775","-0.10115965","-0.02543124"
"122","-3.911145e+00","-5.473394e+00"," 3.362152e-02"," 6.200744e+01"," 3.703281e+02"," 1.113445e-05"
"123","-2.38148050","-3.94372885"," 6.90160639","63.06608703","-0.21234433","-0.01844255"
"124"," -1.81166888"," -3.37391723","  9.41648582"," 80.12279243"," -0.01305161"," -0.05420420"
"125"," 1.180087e+00","-3.821609e-01"," 1.226035e+01"," 8.692140e+01","-2.953485e-03","-7.480477e-02"
"126","-22.049792147","-23.612040497"," -1.666355592"," 52.202092380","  0.095317313","  0.258062635"
"127","-1.87272287","-3.43497122"," 6.05526357","68.20933970","-0.05312664","-0.03649063"
"128","-7.122179e-01","-2.274466e+00","-1.960256e+00"," 6.153803e+01","-2.417366e+01","-1.602321e-04"
"129","-9.780148e+00","-1.134240e+01","-2.915197e+00"," 6.309532e+01"," 4.598380e+02"," 7.861834e-06"
"13"," 3.547965e+01"," 3.803587e+01","-1.558660e+01"," 6.921743e+01"," 2.565427e-01"," 4.233108e-02"
"13"," 3.547964e+01"," 3.803587e+01","-1.558660e+01"," 6.921743e+01"," 2.565428e-01"," 4.233106e-02"
"130","-47.341047628","-48.903295979","-26.996128153"," 60.940435494","  0.087981021","  0.049583121"
"131","   5.9924223","   4.4301740","  18.2952206","  17.8419594","  -0.1243370","   0.6031358"
"132","   2.78101637","   1.21876802","   3.33620380","  31.42922011","  -0.47335184","  -0.01836512"
"133"," 2.941297e-01","-1.268119e+00"," 3.409949e+00"," 2.948148e+01"," 1.955503e+01"," 8.730867e-04"
"134","-27.668369017","-29.230617368"," -7.929444732"," 19.999141069","  0.075263404","  0.278726370"
"135","-2.185424e+00","-3.747673e+00","-5.915789e+00"," 2.012414e+01"," 3.482138e-02"," 4.198955e+00"
"135","-2.185424e+00","-3.747673e+00","-5.915792e+00"," 2.011411e+01"," 3.482138e-02"," 4.568364e+00"
"135","-2.185425e+00","-3.747673e+00","-5.915788e+00"," 2.012009e+01"," 3.482139e-02"," 4.340492e+00"
"135","-2.185424e+00","-3.747673e+00","-5.915790e+00"," 2.012434e+01"," 3.482138e-02"," 4.192454e+00"
"135","-2.185425e+00","-3.747673e+00","-5.915788e+00"," 2.011801e+01"," 3.482139e-02"," 4.416958e+00"
"135","-2.185424e+00","-3.747673e+00","-5.915791e+00"," 2.011389e+01"," 3.482138e-02"," 4.577167e+00"
"135","-2.185425e+00","-3.747673e+00","-5.915788e+00"," 2.012530e+01"," 3.482139e-02"," 4.159986e+00"
"135","-2.185425e+00","-3.747673e+00","-5.915789e+00"," 2.011801e+01"," 3.482138e-02"," 4.417215e+00"
"135","-2.185424e+00","-3.747673e+00","-5.915790e+00"," 2.011589e+01"," 3.482138e-02"," 4.497771e+00"
"135","-2.185424e+00","-3.747673e+00","-5.915791e+00"," 2.012442e+01"," 3.482138e-02"," 4.189503e+00"
"135","-2.185425e+00","-3.747673e+00","-5.915789e+00"," 2.011499e+01"," 3.482138e-02"," 4.533433e+00"
"136"," 7.715122e-01","-7.907362e-01","-4.211253e-01"," 2.066863e+01"," 7.197397e-02"," 3.693998e+00"
"137","-26.16171176","-27.72396011","-73.63023493","  4.33205392","  0.01396423"," -0.34186765"
"138","-7.989830e+00","-8.206190e+00","-5.140303e+00"," 5.055324e+01"," 1.603624e-01"," 1.478431e-01"
"138","-7.989830e+00","-8.206190e+00","-5.140307e+00"," 5.055324e+01"," 1.603624e-01"," 1.478431e-01"
"139"," 1.399365e+01"," 1.431141e+01","-5.219613e+00"," 4.686653e+01"," 2.512978e-01"," 1.045983e-01"
"139"," 1.399365e+01"," 1.431141e+01","-5.219593e+00"," 4.686653e+01"," 2.512981e-01"," 1.045982e-01"
"139"," 1.399365e+01"," 1.431141e+01","-5.219600e+00"," 4.686653e+01"," 2.512980e-01"," 1.045982e-01"
"139"," 1.399365e+01"," 1.431141e+01","-5.219610e+00"," 4.686653e+01"," 2.512979e-01"," 1.045983e-01"
"139"," 1.399365e+01"," 1.431141e+01","-5.219605e+00"," 4.686653e+01"," 2.512979e-01"," 1.045982e-01"
"139"," 1.399365e+01"," 1.431141e+01","-5.219588e+00"," 4.686653e+01"," 2.512981e-01"," 1.045981e-01"
"139"," 1.399365e+01"," 1.431141e+01","-5.219607e+00"," 4.686653e+01"," 2.512979e-01"," 1.045982e-01"
"139"," 1.399365e+01"," 1.431141e+01","-5.219611e+00"," 4.686653e+01"," 2.512979e-01"," 1.045983e-01"
"139"," 1.399365e+01"," 1.431141e+01","-5.219609e+00"," 4.686653e+01"," 2.512979e-01"," 1.045983e-01"
"139"," 1.399365e+01"," 1.431141e+01","-5.219590e+00"," 4.686653e+01"," 2.512981e-01"," 1.045981e-01"
"139"," 1.399365e+01"," 1.431141e+01","-5.219609e+00"," 4.686653e+01"," 2.512979e-01"," 1.045982e-01"
"139"," 1.399365e+01"," 1.431141e+01","-5.219602e+00"," 4.686653e+01"," 2.512980e-01"," 1.045982e-01"
"139"," 1.399365e+01"," 1.431141e+01","-5.219614e+00"," 4.686653e+01"," 2.512978e-01"," 1.045983e-01"
"139"," 1.399365e+01"," 1.431141e+01","-5.219613e+00"," 4.686653e+01"," 2.512979e-01"," 1.045983e-01"
"139"," 1.399365e+01"," 1.431141e+01","-5.219617e+00"," 4.686653e+01"," 2.512978e-01"," 1.045983e-01"
"139"," 1.399365e+01"," 1.431141e+01","-5.219612e+00"," 4.686653e+01"," 2.512979e-01"," 1.045983e-01"
"139"," 1.399365e+01"," 1.431141e+01","-5.219615e+00"," 4.686653e+01"," 2.512978e-01"," 1.045983e-01"
"14"," 1.762084e+01"," 1.883118e+01","-3.012049e+01","-2.931604e+01"," 7.472483e-01","-1.101467e-03"
"140"," 2.432789e+01"," 2.553823e+01","-5.780346e+01"," 5.276907e+01"," 8.646355e-02"," 2.286358e-01"
"140"," 2.432789e+01"," 2.553823e+01","-5.780348e+01"," 5.276907e+01"," 8.646353e-02"," 2.286358e-01"
"140"," 2.432789e+01"," 2.553823e+01","-5.780345e+01"," 5.276907e+01"," 8.646355e-02"," 2.286358e-01"
"140"," 2.432789e+01"," 2.553823e+01","-5.780343e+01"," 5.276907e+01"," 8.646357e-02"," 2.286358e-01"
"140"," 2.432789e+01"," 2.553823e+01","-5.780347e+01"," 5.276907e+01"," 8.646353e-02"," 2.286358e-01"
"140"," 2.432789e+01"," 2.553823e+01","-5.780344e+01"," 5.276907e+01"," 8.646356e-02"," 2.286358e-01"
"140"," 2.432789e+01"," 2.553823e+01","-5.780346e+01"," 5.276907e+01"," 8.646354e-02"," 2.286358e-01"
"140"," 2.432789e+01"," 2.553823e+01","-5.780342e+01"," 5.276907e+01"," 8.646358e-02"," 2.286358e-01"
"140"," 2.432789e+01"," 2.553823e+01","-5.780345e+01"," 5.276907e+01"," 8.646356e-02"," 2.286358e-01"
"140"," 2.432789e+01"," 2.553823e+01","-5.780349e+01"," 5.276907e+01"," 8.646352e-02"," 2.286358e-01"
"140"," 2.432789e+01"," 2.553823e+01","-5.780343e+01"," 5.276907e+01"," 8.646358e-02"," 2.286358e-01"
"140"," 2.432789e+01"," 2.553823e+01","-5.780344e+01"," 5.276907e+01"," 8.646357e-02"," 2.286358e-01"
"141"," 8.150632e+00"," 8.468398e+00","-4.836566e+00"," 4.663074e+01"," 1.948436e-01"," 2.288686e-01"
"141"," 8.150632e+00"," 8.468398e+00","-4.836567e+00"," 4.663074e+01"," 1.948436e-01"," 2.288686e-01"
"141"," 8.150631e+00"," 8.468398e+00","-4.836565e+00"," 4.663074e+01"," 1.948436e-01"," 2.288685e-01"
"141"," 8.150632e+00"," 8.468398e+00","-4.836565e+00"," 4.663074e+01"," 1.948436e-01"," 2.288685e-01"
"142","-6.161712e+01","-5.852677e+01","-1.599819e+02"," 4.314343e+01"," 2.187243e-02"," 2.281076e-01"
"143","-4.221797e+00","-3.904031e+00","-6.021481e+00"," 3.480585e+01"," 8.145070e-02"," 1.880291e-01"
"143","-4.221797e+00","-3.904031e+00","-6.021485e+00"," 3.480585e+01"," 8.145068e-02"," 1.880291e-01"
"144"," 2.257449e+01"," 2.235813e+01","-2.308903e+01"," 3.790897e+01"," 2.098396e-01"," 3.266496e-01"
"145"," 3.289580e+00"," 3.073221e+00","-3.038392e+01"," 3.576806e+01"," 7.087601e-02"," 2.751720e+00"
"145"," 3.289581e+00"," 3.073221e+00","-3.038392e+01"," 3.577563e+01"," 7.087601e-02"," 2.724847e+00"
"145"," 3.289580e+00"," 3.073221e+00","-3.038392e+01"," 3.572635e+01"," 7.087600e-02"," 2.909812e+00"
"145"," 3.289580e+00"," 3.073221e+00","-3.038392e+01"," 3.573577e+01"," 7.087600e-02"," 2.872538e+00"
"145"," 3.289580e+00"," 3.073221e+00","-3.038392e+01"," 3.577340e+01"," 7.087601e-02"," 2.732782e+00"
"145"," 3.289581e+00"," 3.073221e+00","-3.038392e+01"," 3.577140e+01"," 7.087601e-02"," 2.739881e+00"
"145"," 3.289580e+00"," 3.073221e+00","-3.038392e+01"," 3.573213e+01"," 7.087600e-02"," 2.886839e+00"
"145"," 3.289580e+00"," 3.073221e+00","-3.038392e+01"," 3.573216e+01"," 7.087600e-02"," 2.886725e+00"
"145"," 3.289580e+00"," 3.073221e+00","-3.038392e+01"," 3.571917e+01"," 7.087600e-02"," 2.938863e+00"
"145"," 3.289580e+00"," 3.073221e+00","-3.038392e+01"," 3.571925e+01"," 7.087600e-02"," 2.938546e+00"
"145"," 3.289580e+00"," 3.073221e+00","-3.038392e+01"," 3.572633e+01"," 7.087600e-02"," 2.909887e+00"
"146","20.93176589","20.71540649","-7.22766496","60.35398975"," 0.84443045"," 0.01081974"
"147"," 1.080590e+01"," 1.058954e+01","-1.175240e+01"," 4.046129e+01"," 1.435765e-01"," 1.607264e-01"
"147"," 1.080590e+01"," 1.058954e+01","-1.175237e+01"," 4.046131e+01"," 1.435767e-01"," 1.607256e-01"
"148"," 2.966043e+01"," 2.997819e+01","-2.254328e-01"," 4.695393e+01"," 4.428560e-01"," 9.821135e-02"
"149","-7.502531e+00","-7.718891e+00"," 1.051317e+00"," 4.041368e+01"," 6.813655e-02"," 3.386415e+00"
"149","-7.502531e+00","-7.718891e+00"," 1.051317e+00"," 4.041463e+01"," 6.813655e-02"," 3.378666e+00"
"149","-7.502532e+00","-7.718891e+00"," 1.051318e+00"," 4.041012e+01"," 6.813655e-02"," 3.415763e+00"
"149","-7.502532e+00","-7.718891e+00"," 1.051317e+00"," 4.040300e+01"," 6.813655e-02"," 3.476113e+00"
"149","-7.502532e+00","-7.718891e+00"," 1.051318e+00"," 4.040547e+01"," 6.813655e-02"," 3.454957e+00"
"149","-7.502531e+00","-7.718891e+00"," 1.051317e+00"," 4.041961e+01"," 6.813655e-02"," 3.338570e+00"
"149","-7.502531e+00","-7.718891e+00"," 1.051316e+00"," 4.040804e+01"," 6.813655e-02"," 3.433212e+00"
"149","-7.502532e+00","-7.718891e+00"," 1.051318e+00"," 4.040375e+01"," 6.813655e-02"," 3.469709e+00"
"149","-7.502531e+00","-7.718891e+00"," 1.051317e+00"," 4.041837e+01"," 6.813655e-02"," 3.348495e+00"
"149","-7.502532e+00","-7.718891e+00"," 1.051318e+00"," 4.040764e+01"," 6.813655e-02"," 3.436612e+00"
"15"," 1.807237e+01"," 2.116272e+01","-1.738902e+01"," 6.543270e+01"," 2.660684e-01"," 2.529579e-02"
"15"," 1.807237e+01"," 2.116272e+01","-1.738901e+01"," 6.543271e+01"," 2.660687e-01"," 2.529575e-02"
"15"," 1.807237e+01"," 2.116272e+01","-1.738903e+01"," 6.543270e+01"," 2.660682e-01"," 2.529582e-02"
"15"," 1.807237e+01"," 2.116272e+01","-1.738901e+01"," 6.543271e+01"," 2.660686e-01"," 2.529577e-02"
"15"," 1.807237e+01"," 2.116272e+01","-1.738902e+01"," 6.543270e+01"," 2.660685e-01"," 2.529578e-02"
"15"," 1.807237e+01"," 2.116272e+01","-1.738904e+01"," 6.543269e+01"," 2.660681e-01"," 2.529583e-02"
"15"," 1.807237e+01"," 2.116272e+01","-1.738900e+01"," 6.543271e+01"," 2.660687e-01"," 2.529575e-02"
"15"," 1.807237e+01"," 2.116272e+01","-1.738902e+01"," 6.543270e+01"," 2.660684e-01"," 2.529580e-02"
"15"," 1.807237e+01"," 2.116272e+01","-1.738903e+01"," 6.543270e+01"," 2.660682e-01"," 2.529581e-02"
"151","-2.166806e+01","-2.188442e+01","-8.609094e+00"," 5.545344e+01"," 3.608967e-02"," 3.304438e+00"
"151","-2.166806e+01","-2.188442e+01","-8.609095e+00"," 5.545344e+01"," 3.608967e-02"," 3.304438e+00"
"152"," 4.342577e+00"," 6.898806e+00","-1.251337e+01"," 5.838152e+01"," 6.653014e-02"," 2.554447e-01"
"153","-7.380911e-01"," 8.534900e-01","-1.539700e+01"," 5.709561e+01"," 6.196113e-02"," 3.213164e-01"
"154"," 1.790549e+01"," 2.073769e+01","-8.386675e+00"," 5.159478e+01"," 7.379737e-02"," 1.321542e+00"
"155"," 1.397278e+01"," 1.652901e+01","-7.641720e+00"," 5.004336e+01"," 7.798779e-02"," 3.173317e+00"
"155"," 1.397278e+01"," 1.652901e+01","-7.641720e+00"," 4.996840e+01"," 7.798779e-02"," 3.501333e+00"
"155"," 1.397278e+01"," 1.652901e+01","-7.641720e+00"," 5.004428e+01"," 7.798779e-02"," 3.169692e+00"
"155"," 1.397278e+01"," 1.652901e+01","-7.641720e+00"," 5.005304e+01"," 7.798779e-02"," 3.135286e+00"
"155"," 1.397278e+01"," 1.652901e+01","-7.641720e+00"," 5.002178e+01"," 7.798779e-02"," 3.261201e+00"
"155"," 1.397278e+01"," 1.652901e+01","-7.641720e+00"," 5.004508e+01"," 7.798779e-02"," 3.166425e+00"
"155"," 1.397278e+01"," 1.652901e+01","-7.641722e+00"," 5.010833e+01"," 7.798778e-02"," 2.934974e+00"
"155"," 1.397278e+01"," 1.652901e+01","-7.641720e+00"," 5.006267e+01"," 7.798779e-02"," 3.098266e+00"
"155"," 1.397278e+01"," 1.652901e+01","-7.641721e+00"," 5.007617e+01"," 7.798779e-02"," 3.048297e+00"
"155"," 1.397278e+01"," 1.652901e+01","-7.641720e+00"," 5.006172e+01"," 7.798779e-02"," 3.101875e+00"
"155"," 1.397279e+01"," 1.652901e+01","-7.641722e+00"," 5.012210e+01"," 7.798778e-02"," 2.888928e+00"
"156"," 4.372605e+01"," 4.809022e+01","-6.913411e+00"," 5.991028e+01"," 1.241365e-01"," 1.252198e-01"
"157"," 5.164282e+01"," 5.600699e+01","-6.379945e+00"," 5.989238e+01"," 1.267961e-01"," 1.176552e-01"
"158"," 2.949773e+00"," 3.267539e+00","-1.263817e+01"," 5.752696e+01","-1.382953e+01","-2.436802e-04"
"159","-2.831532e-01"," 5.057451e-01","-4.831633e+00"," 6.084556e+01"," 1.006604e+03"," 4.017074e-06"
"16"," 1.707185e+01"," 1.828219e+01","-4.332739e+00"," 2.268754e+02"," 8.717818e+02"," 7.101095e-07"
"160"," 1.247239e+01"," 1.279016e+01","-8.418542e+00"," 5.828296e+01","-2.409760e+01","-1.487029e-04"
"161"," 6.166719e+00"," 6.955618e+00","-8.558799e+00"," 6.583110e+01","-1.294627e+01","-2.176541e-04"
"162"," 3.297121e+00"," 3.614888e+00","-8.671298e+00"," 5.561699e+01","-3.190488e+02","-1.123697e-05"
"163","-1.113256e+00","-7.954897e-01","-1.493660e+01"," 6.969809e+01","-1.115088e+02","-1.625935e-05"
"164","-8.422500e+00","-8.104733e+00","-5.141535e+00"," 5.286540e+01"," 6.679632e+03"," 7.332631e-07"
"165","-1.550302e+01","-1.471412e+01","-5.486572e+00"," 6.063581e+01"," 1.770668e+03"," 1.764325e-06"
"166"," 7.110081e+00"," 6.893722e+00","-1.076754e+01"," 6.197920e+01","-5.019993e+01","-7.734284e-05"
"167"," 6.717341e+00"," 7.506239e+00","-1.340465e+01"," 5.241847e+01"," 1.627729e-01"," 6.023782e-02"
"168"," 4.6251667017"," 4.9429328685","-8.6952381607","55.7344963278"," 0.6601175813"," 0.0079340843"
"169","-4.191978e+00","-3.874212e+00","-6.493350e+00"," 6.244006e+01","-1.688837e+02","-2.302376e-05"
"17","-1.716724e+01","-1.738360e+01","-2.042458e+01"," 4.384055e+01"," 4.962347e-02"," 2.225684e-01"
"170","-1.171850e+01","-1.193486e+01","-2.560295e+01"," 4.755072e+01"," 1.097590e-01"," 7.728637e-02"
"171","-1.690737e+01","-1.658960e+01","-4.046983e+01"," 4.974393e+01"," 6.746609e-02"," 9.103145e-02"
"171","-1.690737e+01","-1.658960e+01","-4.046983e+01"," 4.974393e+01"," 6.746608e-02"," 9.103146e-02"
"171","-1.690737e+01","-1.658960e+01","-4.046984e+01"," 4.974393e+01"," 6.746608e-02"," 9.103146e-02"
"171","-1.690737e+01","-1.658960e+01","-4.046984e+01"," 4.974393e+01"," 6.746607e-02"," 9.103147e-02"
"171","-1.690737e+01","-1.658960e+01","-4.046984e+01"," 4.974393e+01"," 6.746608e-02"," 9.103147e-02"
"171","-1.690737e+01","-1.658960e+01","-4.046983e+01"," 4.974393e+01"," 6.746609e-02"," 9.103144e-02"
"172"," -1.419324783"," -1.635684187","-10.215227070"," 49.246705963","  0.222547355","  0.042198017"
"173","-1.523526e+01","-1.491750e+01","-1.176754e+01"," 4.686829e+01"," 1.331313e-01"," 8.347608e-02"
"173","-1.523526e+01","-1.491750e+01","-1.176754e+01"," 4.686829e+01"," 1.331313e-01"," 8.347607e-02"
"174"," 6.123463260"," 5.907103856","-9.749999728","44.160494574"," 0.201867539"," 0.046915179"
"175","-1.699203e+01","-1.720839e+01","-6.619673e+00"," 5.162996e+01"," 5.166758e+03"," 7.723273e-07"
"176","-1.361611e+01","-1.383247e+01","-1.046325e+01"," 4.329465e+01"," 1.466135e-01"," 3.678787e-02"
"176","-1.361611e+01","-1.383247e+01","-1.046320e+01"," 4.329467e+01"," 1.466145e-01"," 3.678752e-02"
"176","-1.361611e+01","-1.383247e+01","-1.046323e+01"," 4.329466e+01"," 1.466138e-01"," 3.678775e-02"
"176","-1.361611e+01","-1.383247e+01","-1.046320e+01"," 4.329467e+01"," 1.466144e-01"," 3.678755e-02"
"176","-1.361611e+01","-1.383247e+01","-1.046313e+01"," 4.329470e+01"," 1.466158e-01"," 3.678709e-02"
"176","-1.361611e+01","-1.383247e+01","-1.046323e+01"," 4.329466e+01"," 1.466139e-01"," 3.678773e-02"
"176","-1.361611e+01","-1.383247e+01","-1.046324e+01"," 4.329465e+01"," 1.466136e-01"," 3.678784e-02"
"176","-1.361611e+01","-1.383247e+01","-1.046320e+01"," 4.329467e+01"," 1.466144e-01"," 3.678754e-02"
"176","-1.361611e+01","-1.383247e+01","-1.046320e+01"," 4.329467e+01"," 1.466145e-01"," 3.678754e-02"
"176","-1.361611e+01","-1.383247e+01","-1.046326e+01"," 4.329464e+01"," 1.466132e-01"," 3.678795e-02"
"176","-1.361611e+01","-1.383247e+01","-1.046324e+01"," 4.329465e+01"," 1.466135e-01"," 3.678785e-02"
"176","-1.361611e+01","-1.383247e+01","-1.046319e+01"," 4.329467e+01"," 1.466146e-01"," 3.678749e-02"
"176","-1.361611e+01","-1.383247e+01","-1.046314e+01"," 4.329470e+01"," 1.466157e-01"," 3.678712e-02"
"176","-1.361611e+01","-1.383247e+01","-1.046322e+01"," 4.329466e+01"," 1.466140e-01"," 3.678770e-02"
"176","-1.361611e+01","-1.383247e+01","-1.046322e+01"," 4.329466e+01"," 1.466139e-01"," 3.678771e-02"
"176","-1.361611e+01","-1.383247e+01","-1.046322e+01"," 4.329466e+01"," 1.466140e-01"," 3.678768e-02"
"176","-1.361611e+01","-1.383247e+01","-1.046325e+01"," 4.329465e+01"," 1.466135e-01"," 3.678786e-02"
"176","-1.361611e+01","-1.383247e+01","-1.046322e+01"," 4.329466e+01"," 1.466140e-01"," 3.678771e-02"
"176","-1.361611e+01","-1.383247e+01","-1.046323e+01"," 4.329466e+01"," 1.466139e-01"," 3.678772e-02"
"177","-3.608384e+00","-3.824743e+00","-7.249040e+00"," 4.815227e+01"," 5.770703e-01"," 8.161319e-03"
"178","-3.097454e+01","-3.119090e+01","-9.595223e+00"," 4.645095e+01"," 3.521721e-01"," 1.459247e-02"
"178","-3.097454e+01","-3.119090e+01","-9.595224e+00"," 4.645095e+01"," 3.521721e-01"," 1.459247e-02"
"178","-3.097454e+01","-3.119090e+01","-9.595224e+00"," 4.645095e+01"," 3.521720e-01"," 1.459247e-02"
"179","-2.530547e+00","-2.746906e+00","-1.859950e+01"," 4.454318e+01"," 1.166238e-01"," 7.284480e-02"
"179","-2.530547e+00","-2.746906e+00","-1.859950e+01"," 4.454318e+01"," 1.166238e-01"," 7.284479e-02"
"179","-2.530547e+00","-2.746906e+00","-1.859949e+01"," 4.454319e+01"," 1.166239e-01"," 7.284477e-02"
"179","-2.530546e+00","-2.746906e+00","-1.859949e+01"," 4.454319e+01"," 1.166239e-01"," 7.284476e-02"
"179","-2.530547e+00","-2.746906e+00","-1.859949e+01"," 4.454318e+01"," 1.166238e-01"," 7.284478e-02"
"179","-2.530547e+00","-2.746906e+00","-1.859949e+01"," 4.454318e+01"," 1.166239e-01"," 7.284478e-02"
"18","-2.504832e+01","-2.526468e+01","-9.847313e+00"," 2.435545e+02"," 1.226546e+01"," 1.211010e-05"
"180","-9.964645e+00","-1.018100e+01","-1.295038e+01"," 4.418156e+01"," 1.712141e-01"," 3.372168e-02"
