Sample	q	Asymptote	FinalDepth	FinalDiversity	ExpectedFinalDiversity	FinalSlope	ExpectedFinalCov	OptDepth_0.5	OptDiversity_0.5	OptCov_0.5	OptDepth_0.1	OptDiversity_0.1	OptCov_0.1	OptDepth_0.05	OptDiversity_0.05	OptCov_0.05	OptDepth_0.01	OptDiversity_0.01	OptCov_0.01	m1_a	m1_b	m1_AIC	m1_weight	m2_a	m2_b	m2_AIC	m2_weight	m3_a	m3_b	m3_c	m3_AIC	m3_weight	m4_a	m4_b	m4_c	m4_AIC	m4_weight	m5_a	m5_b	m5_c	m5_d	m5_AIC	m5_weight
LF_F18	0	3034.87569668821	0.88	43	40.0442784106636	10.8379691160734	0.0131947013363222	922.359999999306	2870.43035192589	0.945814800605584	1428.15999999885	2996.00350499582	0.987191504503857	1648.06999999865	3011.8582397942	0.992415683805724	2173.39000000102	3024.81995867376	0.996686606299749	103.272808968664	1	52.5191850039908	1.68061692635925e-07	36.5282780046206	16.2377821763648	27.3071515774104	0.0501409121883686	4102.26596466742	4073.20247371226	0.996801236023789	21.9455202705116	0.731906620968869	116.823093186138	0.000358609251529591	0.13539824591453	24.4612736912375	0.20804954084448	632.501246576896	0.207083750174447	543.363215393135	0.158287039004881	30.5511995525988	0.00990275793658908
LF_F18	1	6.46033166449354	0.88	3.53936978104542	5.65682741188435	0.427395879047444	0.875624922320117	0.74	5.59217764443303	0.865617732161965	2.88999999999998	6.07200570179295	0.939890707959336	4.49999999999995	6.18567930178348	0.957486337083967	11.2999999999998	6.33751963238742	0.980989825525351	12.3214614552669	1	44.2324768691381	0.122598118769391	5.64136432286416	214.009265917861	40.2963699613365	0.877401881230609	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0
LF_F18	2	4.30992496820333	0.88	1.81756903131917	3.63323914216796	0.359939269167748	0.842993594777717	0.6	3.51481912261177	0.815517473863817	2.56999999999999	3.95357500939479	0.917318755793307	4.04999999999996	4.05801024484759	0.94155009072913	10.2799999999998	4.19714399719743	0.973832265796286	7.58187610154013	1	38.2232631977008	0.167790839089031	3.65023092503763	213.453600328219	35.0205319852314	0.832209160910969	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0
PGcomcol3_Bimp	0	90.7878890665469	53.61	96	88.9999324944362	0.0896622974874089	0.980306221562217	30.800000000002	83.6894223576548	0.921812625209416	52.0299999999982	88.8503114907871	0.978658193337445	62.5599999999961	89.6050354343063	0.98697123983824	92.3500000000103	90.317451893386	0.994818282724736	80.3280887256007	1	57.745611300604	0.000197813329250121	88.8054771344548	0.095447143816069	41.2492600493095	0.755775331227527	80.1598715692401	1748.57781213557	0.500000002069301	56.9604182672098	0.000292926088972487	95.4352988156242	0.0479562832819039	0.565601946168499	43.6377747613048	0.228946143597717	120.503886687771	0.606172970611427	5.53925374266671	1	49.1171452448771	0.0147877857565329
PGcomcol3_Bimp	1	21.6496660654094	53.61	14.255480653369	12.9945507392676	0.0109166968676418	0.600219453732338	3.62999999999997	10.4982496183847	0.48491508306256	9.46999999999984	11.7650367713847	0.543428094264337	15.3699999999997	12.1754934194024	0.562387123321762	58.089999999997	13.0413386948161	0.602380593558105	13.0987933927398	1	5.32391000543694	0.452867186280327	12.4844961081424	0.654277213154944	7.64953468355204	0.141568904537308	12.4785915604808	10.8019066747125	0.517365262959092	11.9335126390793	0.0166231712194719	27.8405708453996	6.54593056135236e-06	0.0922847627716818	5.71942184293362	0.371609278889121	196.001253326354	0.124592896984936	522.99318829615	0.120190037328804	11.8500612089742	0.0173314590737725
PGcomcol3_Bimp	2	8.73581694251961	53.61	8.27902642598076	7.75002542981118	0.00259615061535055	0.887155200344192	2.2	6.15528436272545	0.704603176008188	6.27999999999991	7.06098366226894	0.808279718855051	9.44999999999984	7.28455247029353	0.833871922709097	23.8900000000009	7.60204269598882	0.87021542988013	7.94538198177399	1	0.703424171172189	0.613749503501556	NA	NA	NA	0	NA	NA	NA	NA	0	8.82909581271462	5.85199901800989e-06	0.0174290295776633	1.72648069388335	0.367991046898958	33.4245827870265	0.373314989571194	37.4724112613464	0.026373532735144	7.73323244687819	0.0182594495994857
PGcomcol4a_Bimp	0	62.9238839972673	48.42	63	62.0571062360493	0.0626308112348318	0.986224979989225	24.8300000000011	57.2159191547816	0.90928778581542	42.7600000000001	61.6059151764591	0.979054553897763	51.2399999999984	62.21517730727	0.98873707970684	73.5500000000007	62.7567606395737	0.997344039384142	56.5386683123894	1	50.3418620370749	0.00212403984046725	62.0990355952718	0.10539981907803	38.5470198122135	0.773357149988221	56.2302152412043	160.8947296453	0.687455269748045	52.3050140697774	0.00079592035405368	65.7829751137214	0.0558756952217204	0.55763649481473	41.114178491752	0.214253872747186	67.5939721897266	1113.25230156855	276361.626081383	0.69218026600714	47.3524515425827	0.00946901707007198
PGcomcol4a_Bimp	1	11.8501875894615	48.42	11.5764573665652	11.6775046924736	0.00369467351028728	0.985427834311968	3.79999999999996	9.44843005364284	0.797323247612167	10.1499999999998	10.8714115189209	0.917404170765106	14.6799999999997	11.1924377159949	0.944494560233669	31.2200000000021	11.5727789388656	0.976590357873945	11.9390772874965	1	-24.0382140338331	0.705714718225633	11.4921030764096	0.386551942050006	-17.1883616001374	0.0229722015605874	11.4384217541154	40.8603092621588	0.503695423782091	-10.0278535851742	0.000640203521822692	11.648522910849	0.119517375724772	0.20285337849584	-22.0688811919374	0.263629485419818	11.6973621730061	185.881858686998	56241.138981971	0.492023132906224	-14.8239714237896	0.00704339127213871
PGcomcol4a_Bimp	2	8.3279088012858	48.42	8.17662033915306	8.20483079634937	0.00262528793789561	0.985221019120979	3.11999999999998	6.27926025945902	0.754002044125354	8.51999999999986	7.49650988010382	0.900167143874869	12.2999999999998	7.76430667482477	0.932323691348059	26.6700000000014	8.09264538568316	0.971750000964671	8.38427458169873	1	-26.6851974081967	0.716470129120408	8.09341160083142	0.359174175732294	-21.7454028850053	0.0606087513770288	8.04395350210627	32.4997787833042	0.502998861368128	-14.1821076198508	0.00138097761114241	8.21006885650676	0.118633811585438	0.226480298108961	-24.2673429844216	0.213878766865293	8.25269809041943	173.749301738191	42562.4629394471	0.506307313644636	-17.6089072453241	0.00766137502612803
PGcomcol4b_Bimp	0	85.6932995691997	45.8	87	85.5921497557517	0.0146003529307803	0.998819629843214	21.7500000000006	82.301404065284	0.960418194643367	32.6700000000021	85.0104602867593	0.992031590732611	37.3900000000011	85.350563457899	0.996000432787351	48.3999999999989	85.6237474846762	0.999188360293358	82.1861839738075	1	50.4883977577856	7.82599565301608e-08	85.6268341930917	0.150038225179031	18.0761356185227	0.85461969857351	82.3025233225285	189.207171289491	0.71774174614444	40.1251495084934	1.39280515967347e-05	86.0527137113328	0.13495714281048	0.87829925112838	21.7304446038886	0.137483248461266	86.6366781373597	8.05719868932141	50.6049771573867	1	27.4480198438656	0.00788304665367092
