"Sample","q","Asymptote","OptDepth_0.5","OptDiversity_0.5","OptCov_0.5","OptDepth_0.1","OptDiversity_0.1","OptCov_0.1","OptDepth_0.05","OptDiversity_0.05","OptCov_0.05","OptDepth_0.01","OptDiversity_0.01","OptCov_0.01"
"Flower_eDNA","0","3034.87569668821","922.359999999306","2870.43035192589","0.945814800605584","1428.15999999885","2996.00350499582","0.987191504503857","1648.06999999865","3011.8582397942","0.992415683805724","2173.39000000102","3024.81995867376","0.996686606299749"
"Bee_Bimpatiens_hv3_1","0","90.7878890665469","30.800000000002","83.6894223576548","0.921812625209416","52.0299999999982","88.8503114907871","0.978658193337445","62.5599999999961","89.6050354343063","0.98697123983824","92.3500000000103","90.317451893386","0.994818282724736"
"Bee_Bimpatiens_hv4_1","0","62.9238839972673","24.8300000000011","57.2159191547816","0.90928778581542","42.7600000000001","61.6059151764591","0.979054553897763","51.2399999999984","62.21517730727","0.98873707970684","73.5500000000007","62.7567606395737","0.997344039384142"
"Bee_Bimpatiens_hv4_2","0","85.6932995691997","21.7500000000006","82.301404065284","0.960418194643367","32.6700000000021","85.0104602867593","0.992031590732611","37.3900000000011","85.350563457899","0.996000432787351","48.3999999999989","85.6237474846762","0.999188360293358"
"Bee_Amellifera_hv13_1","0","4262.2099684035","1373.1799999989","4022.36586031954","0.943727758636491","2142.41000000034","4213.53086036882","0.988578904278405","2473.90000000758","4237.44156775175","0.994188836111934","3244.93000002441","4256.59560809757","0.998682758393523"
"Bee_Amellifera_hv13_2","0","184.942444328561","59.8699999999967","165.096007539474","0.892688577459112","120.880000000025","179.940268814094","0.972952798733534","149.830000000009","182.021822796314","0.984207943488309","226.969999999939","183.877959346458","0.994244236438166"
"Bee_Amellifera_hv15_1","0","88.8377736719054","23.5400000000009","84.8500403098399","0.955112187110937","36.2700000000014","87.9944670640741","0.990507341945041","41.9500000000002","88.4033794421353","0.995110253084749","55.7499999999975","88.7431601784099","0.998934985765798"
"Bee_Amellifera_wild_1","0","176.837780879326","30.530000000002","172.459753573217","0.975242692572031","44.3899999999997","175.884320994667","0.994608279520822","50.5699999999985","176.329058550243","0.997123226006607","65.8599999999968","176.703554048574","0.999240960669805"
"Flower_eDNA","1","6.46033166449354","0.74","5.59217764443303","0.865617732161965","2.88999999999998","6.07200570179295","0.939890707959336","4.49999999999995","6.18567930178348","0.957486337083967","11.2999999999998","6.33751963238742","0.980989825525351"
"Bee_Bimpatiens_hv3_1","1","21.6496660654094","3.62999999999997","10.4982496183847","0.48491508306256","9.46999999999984","11.7650367713847","0.543428094264337","15.3699999999997","12.1754934194024","0.562387123321762","58.089999999997","13.0413386948161","0.602380593558105"
"Bee_Bimpatiens_hv4_1","1","11.8501875894615","3.79999999999996","9.44843005364284","0.797323247612167","10.1499999999998","10.8714115189209","0.917404170765106","14.6799999999997","11.1924377159949","0.944494560233669","31.2200000000021","11.5727789388656","0.976590357873945"
"Bee_Bimpatiens_hv4_2","1","12.6648818552365","4.16999999999996","10.2417895741099","0.808676282272243","10.4699999999998","11.668477514007","0.921325413642327","14.8499999999997","11.9789122654192","0.945836874148677","31.6800000000022","12.3611459225537","0.976017468133169"
"Bee_Amellifera_hv13_1","1","7.03036655480472","0.05","6.55859390976493","0.932895014596732","0.65","6.66400113608575","0.947888148382735","1.34","6.71300472620123","0.954858423649817","3.38999999999997","6.76119486826332","0.961712993989276"
